Variable,FOUND,OCC10,OCCINDV,OCCSTATUS,OCCTAG,PRESTG10,PRESTG105PLUS,INDUS10,INDSTATUS,INDTAG,SPOCC10,SPOCCINDV,SPOCCSTATUS,SPOCCTAG,SPPRES10,SPPRES105PLUS,SPIND10,SPINDSTATUS,SPINDTAG,PAOCC10,PAOCCINDV,PAOCCSTATUS,PAOCCTAG,PAPRES10,PAPRES105PLUS,PAIND10,PAINDSTATUS,PAINDTAG,MAOCC10,MAOCCINDV,MAOCCSTATUS,MAOCCTAG,MAPRES10,MAPRES105PLUS,MAIND10,MAINDSTATUS,MAINDTAG,SEI10,SPSEI10,PASEI10,MASEI10,SEI10EDUC,SPSEI10EDUC,PASEI10EDUC,MASEI10EDUC,SEI10INC,SPSEI10INC,PASEI10INC,MASEI10INC,FAMILY16,FORM,FORMWT,ID,MARITAL,OVERSAMP,RACE,REG16,REGION,SAMPCODE,SAMPLE,SATFRND,SEX,SIZE,SRCBELT,WRKSTAT,WTSS,WTSSALL,WTSSNR,XNORCSIZ,YEAR,DEGREE,RELIG,SATCITY,SIBS,TICKET,ADULTS,BABIES,HOMPOP,PRETEEN,RELIG16,SATHEALT,SOCREL,TEENS,UNEMP,ATTEND,BURGLR,EDUC,ETHNUM,MEMNUM,RES16,VETYEARS,COOP,GOVAID,HAPPY,HEALTH,SATFAM,COMPREND,OWNGUN,PISTOL,RIFLE,SATHOBBY,SHOTGUN,AGE,COHORT,PHONE,SATFIN,SOCFREND,CHILDS,ARREST,SOCOMMUN,CLASS,MEMCHURH,FINALTER,POVLINE,ANOMIA1,FINRELA,INCOM16,ROBBRY,FEAR,ANOMIA8,GETAHEAD,VOTE72,ANOMIA2,EARNRS,PILL,ANOMIA4,CHLDMORE,FUND16,MEMUNION,RELITEN,CONTV,MEMPOLIT,MEMSPORT,MEMVET,MEMYOUTH,ANOMIA9,CONPRESS,FUND,MEMFARM,MEMFRAT,MEMGREEK,MEMHOBBY,MEMNAT,MEMPROF,MEMSCHL,SOCBAR,SPKATH,MEMLIT,MEMSERV,PARTYID,CONEDUC,CONMEDIC,XMARSEX,GUNLAW,JOBHOUR,JOBINC,JOBMEANS,JOBPROMO,JOBSEC,ABHLTH,MEMOTHER,CONCLERG,CONFED,FEWORK,WORDSUM,LIBATH,ANOMIA3,ANOMIA6,ANOMIA7,CHLDIDEL,CONARMY,LIFE,ABDEFECT,CONLABOR,SPKCOM,COMMUN,MOBILE16,ANOMIA5,CONLEGIS,TEENPILL,FEPRES,WORDD,FEHOME,SEXEDUC,CONBUS,COLATH,PREMARSX,SPKSOC,BUSING,LIBCOM,NATSPAC,CANADA,NATHEAL,WIRTAP,RACPRES,NATAID,NATFARE,LIBHOMO,ABRAPE,ABSINGLE,ENGLAND,WORDB,INCOME,NATEDUC,ABPOOR,SPKHOMO,CONJUDGE,WORDI,HOMOSEX,ABNOMORE,RUSSIA,POLVIEWS,WORDA,JAPAN,LIBSOC,NATCRIME,CAPPUN,COLHOMO,DIVLAW,COLSOC,NATDRUG,CHINA,COLCOM,NATARMS,NATRACE,WORDJ,NATENVIR,ISRAEL,WORDF,CONINC,EGYPT,REALINC,WRKSLF,INCDEF,ISCO68,OCC,PRESTIGE,INDUSTRY,DOTDATA,DOTGED,DOTPEOP,DOTPRES,DOTSVP,DOTTHNG,WORDG,CONSCI,WORDE,UNRELAT,MADEG,RACHOME,AGEWED,MARCOHRT,PAWRKSLF,RACDIN,RACFEW,PAISCO68,PAOCC16,PAPRES16,PAIND16,RACMAR,MAWORK,BRAZIL,PADOTDAT,PADOTGED,PADOTPEO,PADOTPRE,PADOTSVP,PADOTTHN,RACLIVE,NATCITY,MAEDUC,SATJOB,WORDH,RACHAF,ETHNIC,DIVORCE,WORDC,PADEG,PAEDUC,SPWRKSTA,WKSUB,SPREL,HAPMAR,SPDEG,SPREL16,SPEDUC,SPFUND,SPFUND16,WKSUP,PRES72,DENOM16,SPWRKSLF,SPISCO68,SPOCC,SPPRES,SPIND,DENOM,SPDOTDAT,SPDOTGED,SPDOTPEO,SPDOTPRE,SPDOTSVP,SPDOTTHN,RINCOME,RACMOST,CONRINC,REALRINC,WKSUBS,RICHWORK,HRS1,PRAYER,FEPOLY,PRAYERY,SPDEN16,SPDEN,FEPOL,COURTS,EVWORK,SPHRS1,MAWK16,MAWKBABY,RACCLOS,RACDIS,RACINTEG,COURTSY,WKSUPS,SPEVWORK,IF72WHO,FAMDIF16,VETKIND,CHLDNUM,CHLDSOON,OTHER,OTH16,SPOTHER,SPOTH16,HRS2,SPHRS2
,1,5010,1,3,1,25,12,7590,3,1,310,1,3,1,39,40,8680,3,1,8030,1,3,1,40,37,9999,2,1,0,0,1,1,0,0,0,1,1,26.8,41.0,38.3,-1.0,46.3,54.2,33.9,-1.0,12.7,35.3,46.9,-1.0,1,2,1.000,130,1,1.0000,1,3,9,163,2,2,2,71,3,1,1.00,0.93,1.00,3,1974,1,1,4,4,1,2,0,5,1,3,4,1,2,2,2,2,15,2,4,1,0,1,1,1,3,2,1,1,2,2,3,1,42,1932,3,2,4,4,2,2,2,2,1,3,2,3,3,2,1,2,1,1,2,3,1,2,2,3,2,1,3,1,2,2,1,2,3,1,2,2,2,1,2,2,1,7,1,2,2,4,3,2,1,1,2,1,3,5,4,2,2,3,2,1,5,2,2,2,1,8,2,1,2,2,1,1,3,1,3,1,1,1,2,3,3,4,1,1,2,2,1,3,1,1,1,3,2,2,2,2,1,1,8,2,2,1,2,1,1,2,7,6,9,2,2,1,1,4,3,4,2,9,4,1,2,0,1,1,1,30395,5,22206,2,5,3800,385,40,448,6.37,3.10,5.88,35.7,3.31,2.72,0,2,1,0,0,1,22,1954,2,3,2,8410,461,48,209,2,2,4,2.22,3.95,7.97,41.5,6.97,0.21,1,2,11,4,0,2,30,2,0,1,12,1,1,3,1,4,3,20,3,3,2,2,0,2,5000,230,39,669,60,1.44,3.97,5.95,43.7,5.99,7.74,5,1,18575,13570,4,2,48,0,2,3,0,0,0,0,0,60,0,0,1,2,2,2,0,0,0,0,-1,0,-1,35,0,0,0,-1,-1
,1,4220,1,3,1,24,15,9999,2,1,5620,1,3,1,25,12,5380,3,1,5540,1,3,1,45,46,6370,3,1,0,0,1,1,0,0,0,1,1,20.7,23.8,59.8,-1.0,22.3,33.7,52.1,-1.0,14.7,13.8,79.6,-1.0,3,2,1.000,131,1,1.0000,2,9,9,163,2,2,1,2816,1,1,1.00,0.93,1.00,1,1974,0,2,2,0,1,2,0,2,0,2,1,3,0,1,2,2,11,2,0,6,0,2,2,2,1,1,1,2,2,2,1,2,22,1952,3,2,4,0,1,3,3,2,1,3,1,3,3,1,2,1,1,2,1,1,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,2,2,0,1,1,1,2,5,1,4,3,2,1,2,2,2,1,1,2,1,1,1,4,1,1,1,2,1,2,1,1,2,1,1,1,1,1,2,4,4,1,1,2,3,0,1,2,1,3,1,2,1,2,0,0,5,1,2,1,3,0,4,2,3,4,0,4,2,1,1,4,2,4,1,4,5,2,1,0,1,2,0,18575,2,13570,2,5,5510,903,16,798,5.79,2.83,7.85,22.7,3.62,4.81,0,2,0,0,0,0,21,1973,2,0,0,3314,361,43,907,0,1,1,3.43,3.68,6.50,41.2,3.81,7.94,0,1,11,3,0,0,1,2,0,1,12,7,1,1,1,0,1,11,1,1,2,0,0,2,3910,381,23,609,0,3.58,3.00,7.71,33.6,4.40,7.13,5,0,18575,13570,4,1,40,0,1,3,18,18,0,0,0,-1,1,1,0,0,0,1,0,1,1,2,-1,4,4,0,0,0,0,-1,-1
,1,6260,1,3,1,28,23,770,3,1,8300,1,3,1,26,12,9070,3,1,9230,1,3,1,45,46,6080,3,1,0,0,1,1,0,0,0,1,1,25.2,15.8,50.0,-1.0,20.4,17.2,38.5,-1.0,26.6,9.0,70.7,-1.0,1,1,1.000,132,1,1.0000,2,7,9,163,2,4,1,2816,1,3,1.00,0.93,1.00,1,1974,1,1,1,2,2,2,1,3,0,1,4,3,0,1,0,2,13,1,1,3,3,1,1,3,3,1,1,1,1,2,4,2,45,1929,3,3,4,6,2,7,2,2,3,3,1,3,4,2,1,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,1,2,2,1,2,2,4,2,5,2,3,1,4,1,2,2,3,1,5,2,1,1,1,3,2,1,1,2,1,2,3,1,2,1,1,1,8,1,2,4,4,1,1,2,3,9,1,2,1,3,1,2,2,2,9,1,10,1,2,1,2,1,4,1,9,5,1,9,2,1,2,4,2,4,1,9,5,3,1,0,1,0,0,59102,9,43178,2,7,9595,751,17,67,6.89,2.25,7.98,20.5,3.32,5.30,0,2,1,0,1,0,30,1959,2,0,0,9840,713,33,407,0,2,9,6.32,2.55,7.93,32.4,3.28,5.09,0,1,12,1,0,0,1,2,0,0,4,7,1,1,1,0,1,9,1,1,2,1,28,2,7990,611,18,779,28,6.98,2.62,7.98,24.2,3.34,3.07,10,0,59102,43178,3,1,-1,2,0,0,60,18,2,2,0,-1,0,0,0,0,0,0,0,1,0,0,0,0,-1,0,0,0,56,40,-1
,1,4600,1,3,1,35,28,9290,3,1,0,0,1,1,0,0,0,1,1,6050,1,3,1,27,18,180,3,1,0,0,1,1,0,0,0,1,1,21.8,-1.0,14.0,-1.0,45.4,-1.0,14.1,-1.0,6.9,-1.0,7.7,-1.0,1,2,1.000,133,2,1.0000,2,7,9,163,2,3,2,2816,1,7,1.00,0.47,1.00,1,1974,0,2,2,5,2,1,0,1,0,2,5,4,0,2,7,2,8,2,0,2,0,1,2,3,3,4,1,2,2,2,1,2,78,1896,3,3,7,3,2,2,3,2,3,5,1,2,2,2,1,1,2,2,1,1,2,1,4,2,2,1,1,2,2,2,2,1,1,2,2,2,2,2,2,2,2,7,2,2,2,6,2,1,1,1,1,4,2,3,5,2,2,2,1,1,4,1,1,2,2,2,1,3,2,1,2,1,3,1,2,2,2,1,1,2,2,5,1,1,1,1,3,3,2,2,1,3,1,1,2,2,2,1,2,2,2,2,2,1,3,2,1,6,1,3,2,2,1,5,1,5,2,1,4,2,2,0,3,0,0,6754,2,4935,2,4,5401,980,23,769,6.99,3.00,7.00,9.8,2.01,8.00,0,2,0,-1,0,0,22,1918,2,0,0,6210,822,18,17,0,2,2,6.61,2.53,7.97,10.8,3.75,4.74,0,2,2,1,0,0,1,2,0,0,3,0,0,0,0,7,0,97,0,0,0,0,0,0,0,0,0,0,0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,0,0,0,0,0,0,-1,0,1,1,0,0,0,0,1,-1,0,0,0,0,0,2,0,0,1,0,-1,0,-1,0,0,0,0,-1,-1
,1,2310,1,3,1,61,85,7860,3,1,2310,1,3,1,61,85,7860,3,1,6940,1,3,1,32,24,380,3,1,0,0,1,1,0,0,0,1,1,80.9,80.9,36.7,-1.0,98.9,98.9,21.1,-1.0,60.7,60.7,57.3,-1.0,1,1,1.000,134,1,1.0000,2,7,9,163,2,4,2,2816,1,7,1.00,0.93,1.00,1,1974,3,1,6,5,1,2,0,2,0,1,4,5,0,1,0,1,16,1,1,6,0,1,1,2,2,1,2,1,1,2,7,1,66,1908,1,3,7,2,2,1,3,2,3,3,1,2,4,2,1,1,1,1,1,0,1,2,4,1,2,2,2,2,2,2,2,1,2,1,2,2,1,2,2,2,2,7,1,2,2,0,1,3,1,1,1,3,5,2,4,1,2,3,3,1,6,1,2,2,1,4,2,2,1,2,1,1,3,8,2,2,2,1,2,2,8,5,4,1,2,1,3,2,1,2,1,3,3,1,1,2,2,0,3,2,1,1,2,1,1,1,9,6,1,9,2,8,2,4,1,5,1,9,4,3,1,0,1,0,1,11820,0,8636,2,4,1330,142,60,857,1.97,4.99,2.03,63.6,6.14,8.00,0,2,1,0,0,0,25,1933,2,0,0,7110,640,26,48,0,2,1,5.67,2.83,8.00,26.5,4.12,3.69,0,8,8,3,1,0,1,2,0,0,3,5,0,1,2,3,1,16,1,1,0,1,18,2,1330,142,60,857,18,1.97,4.99,2.03,63.6,6.14,8.00,0,0,0,0,0,0,-1,2,0,0,18,18,1,1,1,-1,0,0,0,0,0,0,0,1,0,0,-1,0,-1,0,0,0,0,-1,-1
,1,5160,1,3,1,39,29,6870,3,1,0,0,1,1,0,0,0,1,1,9620,1,3,1,25,16,9999,2,1,0,0,1,1,0,0,0,1,1,20.8,-1.0,23.3,-1.0,53.0,-1.0,24.1,-1.0,4.3,-1.0,18.9,-1.0,3,1,1.000,135,4,1.0000,2,4,9,163,2,5,2,2816,1,1,1.00,0.47,1.00,1,1974,1,1,4,2,2,1,0,1,0,1,2,6,0,2,8,2,13,1,1,4,0,1,2,2,2,7,1,2,2,2,2,2,30,1944,3,2,5,0,2,7,2,1,3,3,2,2,2,2,1,1,1,1,1,1,1,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,5,1,2,2,2,1,2,8,2,5,3,2,1,4,1,2,2,3,8,6,2,2,2,2,2,2,1,1,3,1,2,3,8,3,1,1,1,2,1,3,4,8,1,1,2,3,2,1,2,1,3,1,2,1,8,3,1,6,2,8,1,2,0,8,2,2,4,1,2,2,1,2,4,2,4,1,4,5,1,1,0,1,0,1,21952,0,16038,2,5,3313,301,50,707,2.98,3.98,5.99,43.7,5.04,8.00,1,2,1,-1,1,0,17,1961,2,0,0,9990,785,17,999,0,1,3,6.42,2.41,7.86,16.8,3.35,5.21,0,1,12,1,0,0,1,0,0,0,8,0,1,0,0,7,0,97,0,0,2,1,60,0,0,0,0,0,18,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,6,0,21952,16038,3,1,40,2,0,0,0,0,1,2,0,-1,1,1,0,0,0,0,0,0,0,2,-1,0,-1,0,37,0,0,-1,-1
,1,8200,1,3,1,33,28,2890,3,1,5620,1,3,1,25,12,3490,3,1,8220,1,3,1,44,47,3580,3,1,0,0,1,1,0,0,0,1,1,27.7,23.8,25.1,-1.0,23.6,33.7,22.0,-1.0,29.8,13.8,24.7,-1.0,1,1,1.000,136,1,1.0000,1,9,9,162,2,2,1,31,3,4,1.00,0.93,1.00,3,1974,0,4,6,11,1,2,1,4,1,2,2,4,0,1,1,2,10,1,0,6,0,1,1,2,3,3,1,1,2,2,3,1,31,1943,1,3,4,2,1,6,2,2,3,3,2,3,3,2,2,1,2,2,2,2,1,2,3,2,2,4,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,6,1,2,2,3,1,2,1,2,3,4,1,2,5,1,2,2,3,1,3,1,2,2,1,8,1,1,1,2,2,3,1,1,3,1,1,1,8,1,3,4,4,2,2,1,3,0,1,2,1,3,1,1,8,2,0,9,6,2,2,2,2,1,1,2,5,4,1,2,1,8,8,5,3,5,1,5,4,1,1,0,1,5,9,21952,5,16038,2,5,7280,635,29,219,4.60,3.27,8.00,33.5,5.32,1.87,9,2,9,0,0,2,21,1964,2,3,9,8340,692,32,227,2,2,4,5.78,2.93,8.00,35.3,4.76,2.61,1,1,4,2,9,9,17,2,9,0,6,1,1,2,2,0,2,9,2,2,2,0,0,2,3910,381,23,219,0,3.58,3.00,7.71,33.6,4.40,7.13,4,9,15198,11103,4,1,-1,8,0,0,0,0,1,1,0,40,0,0,1,1,2,0,0,0,5,0,-1,0,-1,0,0,0,0,-1,-1
,1,9600,1,3,1,35,28,770,3,1,0,0,1,1,0,0,0,1,1,7150,1,3,1,40,37,670,3,1,0,0,1,1,0,0,0,1,1,20.9,-1.0,28.3,-1.0,19.2,-1.0,20.6,-1.0,17.6,-1.0,34.9,-1.0,1,2,1.000,137,1,1.0000,1,9,9,162,2,1,1,31,3,1,1.00,0.93,1.00,3,1974,1,1,4,2,1,2,0,5,0,1,1,4,3,2,3,2,12,3,3,3,0,2,1,2,2,1,1,2,2,2,3,2,38,1936,3,3,3,3,1,5,3,2,2,4,2,3,2,2,2,1,1,1,2,1,1,2,2,1,1,2,2,2,2,2,2,1,2,1,2,1,2,2,2,2,2,6,1,2,2,1,2,2,1,2,5,2,1,4,3,1,1,2,3,2,6,2,2,2,1,3,2,1,1,3,2,1,1,1,3,1,1,1,2,1,2,8,1,2,2,1,2,1,2,2,1,3,3,1,1,2,2,1,13,1,2,1,3,1,1,2,9,6,1,9,1,3,1,4,1,5,3,6,4,3,2,0,3,4,1,0,7,0,2,0,9740,412,33,68,7.00,2.95,8.00,29.6,4.79,3.02,1,2,0,0,0,2,20,1956,2,3,9,8400,492,35,477,1,2,4,3.13,3.63,7.89,38.4,5.98,1.74,1,3,8,1,0,9,0,2,0,0,4,7,1,1,1,1,1,12,2,2,2,8,18,0,0,0,0,0,18,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,13,9,0,0,4,1,30,0,2,1,38,38,0,0,0,-1,0,0,1,1,2,2,0,2,0,0,-1,0,-1,0,0,0,0,-1,-1
,1,4720,1,3,1,28,16,5170,3,1,8220,1,3,1,44,47,2690,3,1,220,1,3,1,53,75,770,3,1,0,0,1,1,0,0,0,1,1,21.6,25.1,59.1,-1.0,35.0,22.0,58.5,-1.0,9.9,24.7,74.0,-1.0,1,1,1.000,138,1,1.0000,1,7,9,162,2,1,2,31,3,7,1.00,0.93,1.00,3,1974,0,2,4,3,2,2,0,2,0,2,5,4,0,1,6,2,10,2,0,3,0,1,1,2,3,2,1,2,2,2,5,2,57,1917,3,2,4,3,2,7,3,2,1,3,2,3,3,2,1,1,1,1,1,1,1,2,4,2,2,3,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,1,2,2,0,1,2,1,1,5,2,1,3,4,1,2,2,2,2,8,2,2,2,1,4,1,2,2,3,2,1,3,8,2,1,2,1,1,1,2,4,3,1,2,1,3,1,2,2,1,3,2,1,1,2,2,1,9,1,2,1,2,1,1,2,5,6,1,4,2,1,8,4,2,4,1,5,4,3,2,0,1,2,1,42215,5,30841,2,6,3311,310,31,657,3.91,3.11,6.06,27.4,2.44,7.97,1,2,0,0,0,1,19,1936,2,3,9,9540,415,40,69,2,2,2,3.27,3.87,7.84,38.7,7.61,1.26,1,1,6,2,1,9,17,1,1,0,5,1,1,2,1,0,2,12,2,2,1,1,0,2,9490,610,36,259,0,4.62,2.87,7.93,34.4,3.95,4.96,0,9,0,0,3,0,-1,2,0,0,0,0,1,2,1,40,0,0,1,1,1,0,3,0,0,0,-1,0,-1,0,0,0,0,-1,-1
,1,5700,1,3,1,47,55,6770,3,1,7220,1,3,1,45,50,5790,3,1,3930,1,3,1,34,27,5390,3,1,0,0,1,1,0,0,0,1,1,38.8,39.2,34.7,-1.0,57.6,30.6,48.5,-1.0,27.8,52.6,25.7,-1.0,0,2,1.000,139,1,1.0000,1,2,9,162,2,4,2,31,3,7,1.00,0.93,1.00,3,1974,0,2,4,2,2,2,1,3,0,2,4,2,0,1,3,2,12,2,0,6,0,1,1,2,3,2,1,1,2,1,4,2,27,1947,3,2,3,1,2,1,3,2,1,3,2,3,2,2,1,1,1,1,2,1,1,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,7,1,2,2,3,2,1,1,1,3,2,1,4,5,1,2,2,3,2,5,2,2,1,1,1,2,2,1,2,1,1,3,1,3,1,1,1,2,1,2,4,4,1,2,2,3,1,1,1,1,3,3,2,1,1,4,1,9,1,1,1,2,1,5,1,8,3,1,4,2,1,1,4,1,4,3,5,5,3,3,0,2,4,0,42215,4,30841,2,6,3211,372,46,859,2.98,4.00,6.03,47.7,5.98,7.98,1,2,0,0,0,1,21,1968,2,3,9,5890,962,22,657,2,0,4,6.46,2.53,6.02,26.0,3.19,7.91,1,3,8,3,0,9,15,2,0,0,11,1,1,4,1,0,1,11,3,3,2,2,0,2,8490,481,33,759,0,2.34,3.85,7.94,39.8,6.81,1.10,0,9,0,0,3,0,-1,0,2,1,48,0,0,0,1,48,0,0,1,2,2,2,0,0,0,2,-1,0,-1,0,0,0,0,-1,-1
,1,8965,1,3,1,35,28,3970,3,1,7630,1,3,1,31,21,9999,2,1,4760,1,3,1,31,18,5190,3,1,0,0,1,1,0,0,0,1,1,26.8,35.4,39.7,-1.0,24.3,37.8,55.9,-1.0,26.7,35.9,30.9,-1.0,1,2,1.000,140,1,1.0000,1,3,9,162,2,1,2,31,3,1,1.00,0.93,1.00,3,1974,0,2,1,2,2,2,0,4,2,2,4,1,0,1,1,2,7,2,2,6,0,1,1,1,2,1,1,1,1,1,1,2,31,1943,3,2,2,2,2,1,3,2,1,3,2,3,3,2,1,1,1,2,2,2,1,2,1,2,1,2,2,2,2,2,2,1,2,2,2,2,2,2,2,2,2,6,1,2,2,5,3,1,1,1,5,2,1,3,4,1,1,3,1,1,5,2,2,1,1,2,3,1,1,2,1,1,3,1,3,1,1,1,2,1,1,4,4,1,2,2,3,0,1,1,1,3,3,2,1,1,5,1,9,1,1,1,3,1,4,1,9,2,1,9,2,1,1,4,1,4,3,9,5,3,3,0,1,9,1,42215,9,30841,2,6,8340,692,32,68,6.81,2.51,8.00,25.7,3.80,4.74,0,3,0,0,0,2,19,1962,1,3,9,2190,245,50,687,2,1,2,1.97,4.37,5.59,48.3,6.61,7.18,1,1,4,2,0,9,30,2,9,0,7,1,1,1,1,0,1,7,2,2,1,0,0,2,8490,481,33,759,0,2.34,3.85,7.94,39.8,6.81,1.10,3,9,11820,8636,4,1,40,0,2,1,38,38,0,0,0,48,1,1,1,2,2,2,4,0,5,0,-1,1,1,0,0,0,0,-1,-1
,1,9620,1,3,1,25,16,6170,3,1,0,0,1,1,0,0,0,1,1,9200,1,3,1,59,84,6080,3,1,0,0,1,1,0,0,0,1,1,23.3,-1.0,60.4,-1.0,24.1,-1.0,46.1,-1.0,18.9,-1.0,83.9,-1.0,6,2,1.000,141,1,1.0000,1,4,9,162,2,2,1,2816,1,3,1.00,1.40,1.00,1,1974,0,1,4,6,1,3,1,4,0,1,1,2,0,1,0,2,8,2,0,2,0,2,1,2,2,2,1,2,2,2,2,2,23,1951,4,3,2,1,1,2,2,2,1,3,2,3,3,2,1,1,1,2,1,1,1,2,1,2,2,2,1,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,1,2,2,3,1,1,3,2,5,3,1,4,2,1,2,2,3,1,3,2,1,1,1,2,2,2,1,2,1,1,3,1,2,1,1,1,2,1,2,4,4,1,2,2,2,0,1,2,1,2,2,2,1,1,2,1,6,1,1,1,2,1,4,1,5,4,0,5,2,1,2,4,1,4,1,5,5,3,2,0,1,4,0,21952,4,16038,2,5,9711,753,17,418,6.58,2.17,7.86,23.0,2.94,6.72,0,1,0,1,7,1,21,1972,2,2,2,9830,455,51,407,2,0,2,3.03,4.03,8.00,47.5,6.95,2.85,1,1,97,2,0,1,14,2,0,1,98,7,2,2,1,0,2,10,2,2,1,0,70,0,0,0,0,0,70,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,1,0,1689,1234,0,1,-1,0,2,3,0,0,0,0,0,-1,0,0,2,2,2,9,4,2,8,5,-1,1,1,0,0,0,0,40,-1
,1,630,1,3,1,47,59,9180,3,1,7720,1,3,1,27,12,3980,3,1,1460,1,3,1,70,94,9999,2,1,0,0,1,1,0,0,0,1,1,65.3,23.3,83.8,-1.0,82.4,28.2,93.1,-1.0,65.0,15.9,90.5,-1.0,1,1,1.000,142,1,1.0000,1,9,9,162,2,2,1,2816,1,2,1.00,0.93,1.00,1,1974,0,1,2,7,1,2,0,2,0,1,6,3,0,2,5,2,9,3,10,6,0,1,1,2,4,2,1,2,2,2,2,2,64,1910,3,1,3,2,2,3,2,1,2,3,2,5,2,2,2,1,4,1,2,2,1,2,4,3,1,2,3,1,2,2,1,1,3,3,1,1,2,2,1,1,1,5,1,1,2,3,2,3,3,2,5,4,1,2,3,1,2,2,3,2,6,2,2,2,1,2,1,1,1,3,1,8,2,1,3,1,1,1,2,1,3,4,4,1,1,2,1,8,1,2,1,3,1,2,1,1,7,1,9,1,1,1,3,0,4,1,0,1,1,2,2,3,2,4,1,4,3,9,5,3,1,0,1,9,1,42215,0,30841,2,6,2190,216,38,778,1.44,3.82,5.43,41.5,6.39,7.51,0,1,1,0,0,1,19,1929,2,3,2,240,14,62,227,2,1,9,0.30,5.64,7.67,67.1,7.79,1.42,1,1,0,9,0,2,0,2,1,8,98,1,1,1,2,1,1,12,3,3,2,1,48,2,8493,602,27,259,48,6.65,2.42,8.00,30.3,3.24,4.59,2,2,6754,4935,3,1,6,2,0,0,48,48,2,1,0,40,1,2,1,1,2,0,0,0,0,0,-1,0,-1,0,0,0,0,-1,-1
,1,4110,1,3,1,31,16,8680,3,1,0,0,1,1,0,0,0,1,1,4760,1,3,1,31,18,4670,3,1,0,0,1,1,0,0,0,1,1,19.6,-1.0,39.7,-1.0,44.0,-1.0,55.9,-1.0,5.0,-1.0,30.9,-1.0,2,2,1.000,143,5,1.0000,1,4,9,162,2,2,2,2816,1,4,1.00,0.47,1.00,1,1974,1,1,4,4,1,1,0,1,0,1,3,6,0,2,1,1,12,1,0,3,0,1,2,3,2,5,1,2,2,2,7,2,21,1953,3,3,2,1,2,2,2,2,3,5,2,2,3,1,1,1,1,2,1,1,1,1,2,1,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,2,2,3,2,2,2,2,1,2,1,1,5,3,2,1,4,1,2,2,1,1,5,2,2,1,2,3,2,2,1,3,2,2,2,1,2,1,1,1,1,1,1,5,1,1,2,2,3,1,2,2,1,3,2,1,1,1,2,1,2,2,1,2,1,1,1,1,8,4,0,5,2,1,1,5,1,4,2,7,5,2,1,0,1,2,1,6754,3,4935,2,4,5320,915,20,669,6.95,2.88,6.99,23.5,2.93,7.93,0,3,1,-1,1,1,0,0,2,3,2,4510,284,29,219,2,0,3,3.11,3.74,5.33,39.7,4.67,7.79,1,1,12,4,0,2,14,0,0,1,14,0,0,0,0,7,0,97,0,0,0,0,60,0,0,0,0,0,60,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,2,2,6754,4935,0,2,-1,0,1,3,0,0,0,0,0,-1,0,0,1,1,2,3,0,0,5,2,-1,0,-1,77,77,0,0,-1,-1
,1,0,0,1,1,0,0,0,1,1,2750,1,3,1,51,66,8560,3,1,1350,1,3,1,71,91,1370,3,1,0,0,1,1,0,0,0,1,1,-1.0,52.3,87.6,-1.0,-1.0,74.4,95.7,-1.0,-1.0,42.8,93.4,-1.0,3,1,1.000,144,1,1.0000,1,9,9,162,2,2,2,2816,1,7,1.00,0.93,1.00,1,1974,1,1,5,6,1,2,0,2,0,1,3,4,0,1,2,1,12,1,4,5,0,1,2,2,1,1,1,2,2,2,1,2,20,1954,3,3,2,0,2,7,2,2,2,3,2,2,2,2,1,2,1,2,1,2,1,2,1,2,2,2,3,2,2,2,2,2,2,2,1,2,2,1,2,2,2,3,1,1,2,5,1,1,1,2,5,1,2,3,4,1,1,2,2,1,7,2,2,2,1,2,2,1,1,2,1,3,2,1,2,1,1,1,1,1,2,5,3,1,2,2,2,0,1,9,1,2,2,2,1,1,1,1,10,1,1,1,1,1,1,1,3,2,1,3,2,2,1,4,3,5,2,4,4,2,1,0,1,2,1,59102,4,43178,0,7,0,0,0,0,-1.00,-1.00,-1.00,-1.0,-1.00,-1.00,0,1,1,0,1,1,18,1972,1,3,2,2190,245,50,119,2,1,2,1.97,4.37,5.59,48.3,6.61,7.18,1,2,12,2,1,2,8,2,0,3,16,2,1,2,1,4,2,16,2,2,1,0,28,2,1710,185,46,809,28,0.02,4.91,4.04,45.0,7.86,8.00,0,2,0,0,3,0,-1,1,0,0,0,0,1,1,2,20,1,1,1,1,2,0,4,0,2,2,-1,2,1,0,0,0,0,-1,-1
